book,chapter,chapter_rom,verse,text
Ps,21,XXI,7,ego autem sum uermis et non homo obprobrium hominum et abiectio plebis
Ps,21,XXI,8,omnes qui uidebant me aspernabantur me locuti sunt labiis et mouerunt caput
Ps,21,XXI,9,sperauit in Domino eripiat eum saluum faciat eum quoniam uult eum
Ps,21,XXI,10,quoniam tu es qui abstraxisti me de uentre spes mea ab uberibus matris meae
Ps,21,XXI,11,in te iactatus sum ex utero de uentre matris meae Deus meus es tu
Ps,21,XXI,12,ne discesseris a me quoniam tribulatio proxima est et non est qui adiuuet
Ps,21,XXI,13,circumdederunt me uituli multi tauri pingues obsederunt me
Ps,21,XXI,14,aperuerunt in me os suum sicut leo rapiens et rugiens
Ps,21,XXI,15,sicut aqua effusa sunt et dispersa sunt omnia ossa mea et factum est cor meum tamquam cera liquefiens in medio uentris mei
Ps,21,XXI,16,exaruit uelut testa uirtus mea et lingua mea adhesit faucibus meis et in puluerem mortis deduxerunt me
Ps,21,XXI,17,quoniam circumdederunt me canes multi concilium malignantium obsedit me foderunt manus meas et pedes meos
Ps,21,XXI,18,dinumerauerunt omnia ossa mea ipsi uero considerauerunt et conspexerunt me
Ps,21,XXI,19,diuiserunt sibi uestimenta mea et super uestem meam miserunt sortem
Ps,21,XXI,20,tu autem Domine ne longe facias auxilium tuum a me ad defensionem meam aspice
Ps,21,XXI,21,erue a framea animam meam et de manu canis unicam meam
Ps,21,XXI,22,libera me de ore leonis et a cornibus unicornuorum humilitatem meam
Ps,21,XXI,23,narrabo nomen tuum fratribus meis in medio ecclesiae laudabo te
Ps,21,XXI,24,qui timetis Dominum laudate eum uniuersum semen lacob magnificate eum
Ps,21,XXI,25,timeat eum omne semen Israhel quoniam non spreuit neque despexit precem pauperum neque auertit faciem suam a me et dum clamarem ad eum exaudiuit me
Ps,21,XXI,26,apud te laus miht in ecclesia magna uota mea Domino reddam coram timentibus eum
Ps,21,XXI,27,edent pauperes et saturabuntur et laudabunt Dominum qui requirunt eum uiuet cor eorum in saeculum saeculi
Ps,21,XXI,28,reminiscentur et conuertentur ad Dominum uniuersi fines terrae et adorabunt in conspectu eius omnes patriae gentium
Ps,21,XXI,29,quoniam Domini est regnum et ipse dominabitur gentium
Ps,21,XXI,30,manducauerunt et adorauerunt omnes diuites terrae in conspectu eius procident uniuersi qui descendunt in terram
Ps,21,XXI,31,et anima mea ipsi uiuet et semen meum seruiet illi
Ps,21,XXI,32,adnuntiabitur Domino generatio uentura et adnuntiabunt caeli iustitiam eius populo qui nascetur quem fecit Dominus.
Ps,22,XXII,1,PSALMVS DAVID Dominus regit me et nihil mihi deerit
Ps,22,XXII,2,in loco pascuae ibi me collocauit super aquam refectionis educauit me
Ps,22,XXII,3,animam meam conuertit deduxit me super semitam iustitiae propter nomen suum
Ps,22,XXII,4,nam et si ambulem in medio umbrae mortis non timebo mala quoniam tu mecum es uirga tua et baculus tuus ipsa me consolata sunt
Ps,22,XXII,5,parasti in conspectu meo mensam aduersus eos qui tribulant me inpinguasti in oleo caput meum et poculum tuum inebrians quam praeclarum est
Ps,22,XXII,6,et misericordia tua subsequitur me omnibus diebus uitae meae ut inhabitem in domo Domini in longitudinem dierum.
Ps,23,XXIII,1,PSALMVS DAVID PRIMA SABBATI Domini est terra et plenitudo eius orbis terrarum et uniuersi qui habitant in ea
Ps,23,XXIII,2,ipse super maria fundauit eam et super flumina praeparauit illam
Ps,23,XXIII,3,quis ascendit in montem Domini aut quis stabit in loco sancto eius
Ps,23,XXIII,4,innocens manibus et mundo corde qui non accepit in uano animam suam nec iurauit in dolo proximo suo
Ps,23,XXIII,5,hic accipiet benedictionem a Domino et misericordiam a Deo salutari suo
Ps,23,XXIII,6,haec est generatio quaerentium Dominum requirentium faciem Dei Iacob
Ps,23,XXIII,7,tollite portas principes uestri et eleuamini portae aeternales et introibit rex gloriae
Ps,23,XXIII,8,quis est iste rex gloriae Dominus fortis et potens Dominus potens in proelio
Ps,23,XXIII,9,tollite portas principes uestri et eleuamini portae aeternales et introibit rex gloriae
Ps,23,XXIII,10,quis est iste rex gloriae Dominus uirtutum ipse est rex gloriae.
Ps,24,XXIV,1,IN FINEM PSALMVS DAVID Ad te Domine leuaui animam meam
Ps,24,XXIV,2,Deus meus in te confido non erubescam
Ps,24,XXIV,3,neque inrideant me inimici mei etenim uniuersi qui te expectant Domine non confundentur
Ps,24,XXIV,4,confundantur iniqui facientes uana uias tuas Domine notas fac mihi et semitas tuas edoce me
Ps,24,XXIV,5,dirige me in ueritate tua et doce me quia tu es Deus salutaris meus et te sustinui tota die
Ps,24,XXIV,6,reminiscere miserationum tuarum Domine et misericordiae tuae quae a saeculo sunt
Ps,24,XXIV,7,delicta iuuentutis et ignorantiae meae ne memineris secundum magnam misericordiam tuam memor esto mei Deus propter bonitatem tuam Domine
Ps,24,XXIV,8,dulcis et rectus Dominus propter hoc legem statuit delinquentibus in ula
Ps,24,XXIV,9,diriget mites in iudicio docebit mansuetos ulas suas
Ps,24,XXIV,10,uniuersae uiae Domini misericordia et ueritas requirentibus testamentum eius et testimonia eius
Ps,24,XXIV,11,propter nomen tuum Domine propitiaberis peccato meo copiosum est enim
Ps,24,XXIV,12,quis est homo qui timeat Dominum legem statuit ei in uia quam elegit
Ps,24,XXIV,13,anima eius in bonis demorabitur et semen eius hereditatem possidebit terram
Ps,24,XXIV,14,firmamentum est Dominus timentibus eum et testamentum ipsius ut manifestetur illis
Ps,24,XXIV,15,oculi mei semper ad Dominum quoniam ipse euellet de laqueo pedes meos
Ps,24,XXIV,16,respice in me et miserere mei quoniam unicus et pauper sum ego
Ps,24,XXIV,17,tribulationes cordis mei dilatatae sunt.de necessitatibus meis eripe me
Ps,24,XXIV,18,uide humilitatem meam et laborem meum et dimitte omnia peccata mea
Ps,24,XXIV,19,respice inimicos meos quoniam multiplicati sunt et odio iniquo oderunt me
Ps,24,XXIV,20,custodi animam meam et eripe me non confundar quoniam inuocaui te
Ps,24,XXIV,21,innocentes et recti adheserunt mihi quoniam sustinui te Domine
Ps,24,XXIV,22,redime me Deus Israhel ex omnibus angustiis meis.
Ps,25,XXV,1,PSALMVS DAVID Iudica me Domine quoniam ego in innocentia mea ingressus sum et in Domino sperans non infirmabor
Ps,25,XXV,2,proba me Domine et tempta me ure renes meos et cor meum
Ps,25,XXV,3,quoniam misericordia tua ante oculos meos est et conplacui in ueritate tua
Ps,25,XXV,4,non sedi in concilio uanitatis et cum iniqua gerentibus non introibo
Ps,25,XXV,5,odiui congregationem malignorum et cum impiis non sedebo
Ps,25,XXV,6,lauabo inter innocentes manus meas et circuibo altare tuum Domine
Ps,25,XXV,7,ut audiam uocem laudis tuae et enarrem uniuersa mirabilia tua
Ps,25,XXV,8,Domine dilexi decorem domus tuae et locum tabernaculi gloriae tuae.
Ps,25,XXV,9,ne perdas cum impiis animam meam et cum uiris sanguinum uitam meam
Ps,25,XXV,10,in quorum manibus iniquitates sunt dextera eorum repleta est muneribus
Ps,25,XXV,11,ego autem in innocentia mea ingressus sum redime me et miserere mei
Ps,25,XXV,12,pes enim meus stetit in uia recta in ecclesiis benedicam Dominum.
Ps,26,XXVI,1,PSALMVS DAVID PRIVSQVAM LINIRETVR Dominus inluminatio mea et salus mea quem timebo Dominus defensor uitae meae a quo trepidabo
Ps,26,XXVI,2,dum adpropiant super me nocentes ut edant carnes meas qui tribulant me inimici mei ipsi infirmati sunt et ceciderunt
Ps,26,XXVI,3,si consistant aduersum me castra non timebit cor meum si exsurgat in me proelium in hoc ego sperabo
Ps,26,XXVI,4,unam petii a Domino hanc requiram ut inhabitem in domo Domini omnibus diebus uitae meae ut uideam uoluntatem Domini et protegar a templo sancto eius
Ps,26,XXVI,5,quoniam abscondit me in tabernaculo suo in die malorum protexit me in abscondito tabernaculi sui
Ps,26,XXVI,6,in petra exaltauit me nunc autem exaltauit caput meum super inimicos meos circuibo et immolabo in tabernaculo eius hostiam iubilationis cantabo et psalmum dicam Domino
Ps,26,XXVI,7,exaudi Domine uocem meam qua clamaui ad te miserere mei et exaudi me
Ps,26,XXVI,8,tibi dixit cor meum quaesiui uultum tuum uultum tuum Domine requiram
Ps,26,XXVI,9,ne auertas faciem tuam a me et ne declines in ira a seruo tuo adiutor meus esto ne derelinquas me neque despicias me Deus salutaris meus
Ps,26,XXVI,10,quoniam pater meus et mater mea dereliquerunt me Dominus autem adsumpsit me
Ps,26,XXVI,11,legem mihi constitue Domine in uia tua et dirige me in semita recta propter inimicos meos
Ps,26,XXVI,12,ne tradideris me in animas persequentium me quoniam insurrexerunt in me testes iniqui et mentita est iniquitas sibi
Ps,26,XXVI,13,credo uidere bona Domini in terra uiuentium
Ps,26,XXVI,14,expecta Dominum et uiriliter age et confortetur cor tuum et sustine Dominum.
Ps,27,XXVII,1,IPSI DAVID Ad te Domine clamaui Deus meus ne sileas a me et ero similis descendentibus in lacum
Ps,27,XXVII,2,exaudi uocem deprecationis meae dum oro ad te et dum extollo manus meas ad templum sanctum tuum
Ps,27,XXVII,3,ne simul tradas me cum peccatoribus et cum operantibus iniquitatem ne perdas me cum his qui loquuntur pacem cum proximo suo mala autem sunt in cordibus eorum
Ps,27,XXVII,4,da illis secundum opera eorum et secundum nequitiam studiorum ipsorum retribue illis redde retributionem eorum ipsis
Ps,27,XXVII,5,quoniam non intellexerunt in opera Domini et in opera manuum eius non considerauerunt destrue illos nec aedificabis eos
Ps,27,XXVII,6,benedictus Dominus quoniam exaudiuit uocem deprecationis meae
Ps,27,XXVII,7,Dominus adiutor meus et protector meus et in ipso sperauit cor meum et adiutus sum et refloruit caro mea et ex uoluntate mea confitebor illi
Ps,27,XXVII,8,Dominus fortitudo plebis suae et protector salutarium christi sui est
Ps,27,XXVII,9,saluum fac populum tuum Domine et benedic hereditatem tuam et rege eos et extolle illos usque in saeculum.
Ps,28,XXVIII,1,PSALMVS DAVID IN CONSVMMATIONE TABERNACVLI Adferte Domino filii Dei adferte Domino filios arietum
Ps,28,XXVIII,2,adferte Domino gloriam et honorem adferte Domino gloriam nomini eius adorate Dominum in aula sancta eius
Ps,28,XXVIII,3,uox Domini super aquas Deus maiestatis intonuit Dominus super aquas multas
Ps,28,XXVIII,4,uox Domini in uirtute uox Domini in magnificentia
Ps,28,XXVIII,5,uox Domini confringentis cedros et confringet Dominus cedros Libani
Ps,28,XXVIII,6,et comminuet eas tamquam uitulum Libani et dilectus sicut filius unicornuorum
Ps,28,XXVIII,7,uox Domini intercidentis flammam ignis
Ps,28,XXVIII,8,uox Domini concutientis solitudinem et commouebit Dominus desertum Cades
Ps,28,XXVIII,9,uox Domini praeparantis ceruos et reuelabit condensa et in templo eius omnes dicent gloriam
Ps,28,XXVIII,10,Dominus diluuium inhabitat et sedebit Dominus rex in aeternum
Ps,28,XXVIII,11,Dominus uirtutem populo suo dabit et benedicet populum suum. in pace.
Ps,29,XXIX,1,PSALMVS CANTICI IN DEDICATIONE DOMVS DAVID
Ps,29,XXIX,2,Exaltabo te Domine quoniam suscepisti me nec delectasti inimicos meos super me
Ps,29,XXIX,3,Domine Deus meus clamaui ad te et sanasti me
Ps,29,XXIX,4,Domine abstraxisti ab inferis animam meam saluasti me a descendentibus in lacum
Ps,29,XXIX,5,psallite Domino sancti eius et confitemini memoriae sanctitatis eius
Ps,29,XXIX,6,quoniam ira in indignatione eius et uita in uoluntate eius ad uesperum demorabitur fletus et ad matutinum laetitia
Ps,29,XXIX,7,ego autem dixi in mea abundantia non mouebor in aeternum
Ps,29,XXIX,8,Domine in bona uoluntate tua praestitisti decori meo uirtutem auertisti faciem tuam a me et factus sum conturbatus
Ps,29,XXIX,9,ad te Domine clamabo et ad Deum meum deprecabor
Ps,29,XXIX,10,quae utilitas in sanguine meo dum descendo in corruptionem numquid confitebitur tibi puluis aut adnuntiabit ueritatem tuam
Ps,29,XXIX,11,audiuit Dominus et misertus est mihi Dominus factus est adiutor meus
Ps,29,XXIX,12,conuertisti planctum meum in gaudium mihi conscidisti saccum meum et praecinxisti me laetitia
Ps,29,XXIX,13,ut cantem tibi gloria mea et non conpungar Domine Deus meus in aeternum confitebor tibi.
Ps,30,XXX,1,IN FINEM PSALMVS DAVID
Ps,30,XXX,2,In te Domine speraui non confundar in aeternum in tua iustitia libera me et eripe me
Ps,30,XXX,3,inclina ad me aurem tuam adcelera ut eripias me esto mihi in Deum protectorem et in locum refugii ut saluum me facias
Ps,30,XXX,4,quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me
Ps,30,XXX,5,et educes me de laqueo isto quem occultauerunt mihi quoniam tu es protector meus Domine
Ps,30,XXX,6,in manus tuas commendo spiritum meum redemisti me Domine Deus ueritatis
Ps,30,XXX,7,odisti obseruantes uanitatem superuacue ego autem in Domino sperabo
Ps,30,XXX,8,exultabo et laetabor in tua misericordia quia respexisti humilitatem meam saluam fecisti de necessitatibus animam meam
Ps,30,XXX,9,nec conclusisti me in manus inimici statuisti in loco spatioso pedes meos
Ps,30,XXX,10,miserere mihi Domine quoniam tribulor conturbatus est in ira oculus meus anima mea et uenter meus
Ps,30,XXX,11,quoniam defecit in dolore uita mea et anni mei in gemitibus infirmata est in paupertate uirtus mea et ossa mea conturbata sunt
Ps,30,XXX,12,super omnes inimicos meos factus sum obprobrium uicinis meis nimium et timor notis meis qui uidebant me foris fugiebant a me
Ps,30,XXX,13,excidi tamquam mortuus a corde et factus sum sicut uas perditum
Ps,30,XXX,14,quoniam audiui uituperationem multorum circumhabitantium in eo dum congregarentur omnes simul aduersum me ut acciperent animam meam consiliati sunt
Ps,30,XXX,15,ego uero in te speraui Domine dixi tu es Deus meus
Ps,30,XXX,16,in manibus tuis tempora mea libera me et eripe me de manibus inimicorum meorum et a persequentibus me
Ps,30,XXX,17,inlumina faciem tuam super seruum tuum et saluum me fac in tua misericordia
Ps,30,XXX,18,Domine non confundar quoniam inuocaui te erubescant impii et deducantur in infernum
Ps,30,XXX,19,muta efficiantur labia dolosa quae loquuntur aduersus iustum iniquitatem in superbia et contemptu
Ps,30,XXX,20,quam magna multitudo dulcedinis tuae Domine quam abscondisti timentibus te et perfecisti eam sperantibus in te in conspectu filiorum hominum
Ps,30,XXX,21,abscondes eos in abditu uultus tui a conturbatione hominum proteges eos in tabernaculo tuo a contradictione linguarum
Ps,30,XXX,22,benedictus Dominus quoniam mirificauit misericordiam suam in ciuitate circumstantiae
Ps,30,XXX,23,ego autem dixi in pauore meo proiectus sum a uultu oculorum tuorum ideo exaudisti uocem deprecationis meae dum clamarem ad te
Ps,30,XXX,24,diligite Dominum omnes sanct eius quoniam ueritatem requiret Dominus et retribuet his qui abundanter faciunt superbiam
Ps,30,XXX,25,uiriliter agite et confortetur cor uestrum omnes qui speratis in Domino.
Ps,31,XXXI,1,HVIC DAVID INTELLECTVS Beati quorum remissae sunt iniquitates et quorum tecta sunt peccata
Ps,31,XXXI,2,beatus uir cui non inputauit Dominus peccatum nec est in ore eius dolus
Ps,31,XXXI,3,quoniam tacui inueterauerunt omnia ossa mea dum clamarem tota die
Ps,31,XXXI,4,quoniam die ac nocte grauata est super me manus tua conuersus sum in aerumna dum confringitur spina
Ps,31,XXXI,5,delictum. meum cognitum tibi feci et iniustitias meas non operui dixi pronuntiabo aduersum me iniustitias meas Domino et tu remisisti impietatem cordis mei
Ps,31,XXXI,6,pro hac orabit ad te omnis sanctus in tempore oportuno uerumtamen in diluuio aquarum multarum ad eum non adproximabunt
Ps,31,XXXI,7,tu es mihi refugium a pressura quae circumdedit me exultatio mea redime me a circumdantibus me
Ps,31,XXXI,8,intellectum dabo tibi et instruam te in uia hac qua ingredieris firmabo super te oculos meos
Ps,31,XXXI,9,nolite fieri sicut equus et mulus in quibus non est intellectus in freno et camo maxilla eorum constringe qui non adproximant ad te
Ps,31,XXXI,10,multa flagella peccatorum sperantes autem in Domino misericordia circumdabit
Ps,31,XXXI,11,laetamini in Domino et exultate iusti et gloriamini omnes recti corde.
Ps,32,XXXII,1,Gaudete iusti in Domino rectos decet conlaudatio
Ps,32,XXXII,2,confitemini Domino in cithara in psalterio decem cordarum psallite ei
Ps,32,XXXII,3,cantate ei canticum nouum bene psallite ei in iubilatione
Ps,32,XXXII,4,quoniam rectus est sermo Domini et omnia opera eius in fide
Ps,32,XXXII,5,diligit misericordiam et iudicium. misericordia Domini plena est terra
Ps,32,XXXII,6,uerbo Domini caeli firmati sunt et spiritu oris eius omnis uirtus eorum
Ps,32,XXXII,7,congregans sicut in utrem aquas maris ponens in thesauris abyssos
Ps,32,XXXII,8,timeat Dominum omnis terra ab ipso autem commoueantur uniuersi et omnes qui habitant orbem
Ps,32,XXXII,9,quoniam ipse dixit et facta sunt ipse mandauit et creata sunt
Ps,32,XXXII,10,Dominus dissipat consilia gentium reprobat autem cogitationes populorum et reprobat consilia principum
Ps,32,XXXII,11,consilium uero Domini manet in aeternum cogitationes cordis eius in saeculum saeculi
Ps,32,XXXII,12,beata gens cuius est Dominus Deus eorum populus quem elegit Dominus in hereditatem sibi
Ps,32,XXXII,13,de caelo prospexit Dominus et uidit omnes filios hominum
Ps,32,XXXII,14,de praeparato habitaculo suo respexit super omnes qui habitant orbem
Ps,32,XXXII,15,qui finxit singillatim corda eorum qui intellegit in omnia opera eorum
Ps,32,XXXII,16,non saluabitur rex per multam uirtutem suam nec gigans saluus erit in multitudine fortitudinis suae
Ps,32,XXXII,17,falsus equus ad salutem in abundantia autem uirtutis suae non erit saluus
